,gameDuration
67568,1208.0
67569,1749.0
67570,1460.0
67571,1368.0
67572,1841.0
67573,1275.0
67574,2789.0
67575,1630.0
67576,1192.0
67577,1586.0
67578,1323.0
67579,1333.0
67580,2225.0
67581,1379.0
67582,1631.0
67583,2311.0
67584,1545.0
67585,1657.0
67586,1999.0
67587,1652.0
67588,1581.0
67589,1527.0
67590,1956.0
67591,1451.0
67592,1419.0
67593,1461.0
67594,1675.0
67595,1456.0
67596,2022.0
67597,1700.0
67598,1417.0
67599,1274.0
67600,1061.0
67601,1376.0
67602,939.0
67603,1717.0
67604,1596.0
67605,2160.0
67606,2114.0
67607,1473.0
67608,860.0
67609,974.0
67610,1773.0
67611,1705.0
67612,1340.0
67613,897.0
67614,1955.0
67615,2050.0
67616,2367.0
67617,1886.0
67618,1543.0
67619,1118.0
67620,2412.0
67621,1348.0
67622,1133.0
67623,1131.0
67624,212.0
67625,990.0
67626,1585.0
67627,1219.0
67628,1388.0
67629,2410.0
67630,1288.0
67631,2007.0
67632,1797.0
67633,1082.0
67634,2168.0
67635,876.0
67636,2006.0
67637,1418.0
67638,2017.0
67639,1508.0
67640,2477.0
67641,1914.0
67642,1919.0
67643,2161.0
67644,1932.0
67645,1210.0
67646,2017.0
67647,1966.0
67648,1338.0
67649,1196.0
67650,986.0
67651,2634.0
67652,2099.0
67653,2042.0
67654,1929.0
67655,1835.0
67656,1000.0
67657,1807.0
67658,2162.0
67659,953.0
67660,1702.0
67661,2007.0
67662,2452.0
67663,1292.0
67664,2384.0
67665,1958.0
67666,923.0
67667,2362.0
67668,1870.0
67669,1775.0
67670,1233.0
67671,1442.0
67672,1254.0
67673,1211.0
67674,1976.0
67675,1134.0
67676,1453.0
67677,1419.0
67678,1833.0
67679,1520.0
67680,1868.0
67681,1385.0
67682,2131.0
67683,1496.0
67684,2131.0
67685,2520.0
67686,924.0
67687,995.0
67688,1785.0
67689,1353.0
67690,1658.0
67691,1808.0
67692,920.0
67693,1196.0
67694,1596.0
67695,1557.0
67696,1442.0
67697,1192.0
67698,914.0
67699,1923.0
67700,1830.0
67701,1182.0
67702,1264.0
67703,1721.0
67704,2075.0
67705,989.0
67706,2064.0
67707,1486.0
67708,1516.0
67709,2208.0
67710,1865.0
67711,1803.0
67712,2433.0
67713,1838.0
67714,934.0
67715,1080.0
67716,1549.0
67717,1799.0
67718,1840.0
67719,1750.0
67720,1395.0
67721,952.0
67722,2370.0
67723,1740.0
67724,1516.0
67725,805.0
67726,1710.0
67727,2059.0
67728,1558.0
67729,1361.0
67730,1195.0
67731,1264.0
67732,2308.0
67733,1867.0
67734,2012.0
67735,1186.0
67736,1388.0
67737,1558.0
67738,1660.0
67739,2570.0
67740,1444.0
67741,1986.0
67742,754.0
67743,1802.0
67744,1678.0
67745,1810.0
67746,1885.0
67747,1933.0
67748,1872.0
67749,1583.0
67750,1709.0
67751,1605.0
67752,2483.0
67753,1504.0
67754,2006.0
67755,1268.0
67756,1700.0
67757,1300.0
67758,1517.0
67759,1518.0
67760,919.0
67761,1820.0
67762,1500.0
67763,1540.0
67764,1830.0
67765,952.0
67766,1470.0
67767,1592.0
67768,2431.0
67769,1397.0
67770,2050.0
67771,2431.0
67772,2146.0
67773,927.0
67774,912.0
67775,1909.0
67776,1547.0
67777,1434.0
67778,1813.0
67779,1551.0
67780,1459.0
67781,902.0
67782,1301.0
67783,2180.0
67784,693.0
67785,1352.0
67786,1530.0
67787,1690.0
67788,1449.0
67789,2522.0
67790,1907.0
67791,1527.0
67792,894.0
67793,198.0
67794,2184.0
67795,204.0
67796,2184.0
67797,2146.0
67798,1406.0
67799,1491.0
67800,2529.0
67801,1465.0
67802,1746.0
67803,964.0
67804,1240.0
67805,1241.0
67806,1605.0
67807,1664.0
67808,1525.0
67809,1639.0
67810,2193.0
67811,1874.0
67812,1993.0
67813,1845.0
67814,2307.0
67815,1444.0
67816,1952.0
67817,1256.0
67818,1841.0
67819,1451.0
67820,1727.0
67821,1216.0
67822,1372.0
67823,1695.0
67824,2308.0
67825,1556.0
67826,2124.0
67827,1695.0
67828,1720.0
67829,1696.0
67830,1970.0
67831,1519.0
67832,1840.0
67833,1669.0
67834,2167.0
67835,1829.0
67836,1406.0
67837,1537.0
67838,1450.0
67839,1526.0
67840,953.0
67841,1494.0
67842,1218.0
67843,1106.0
67844,196.0
67845,2279.0
67846,2126.0
67847,1361.0
67848,2126.0
67849,1419.0
67850,1472.0
67851,1541.0
67852,1380.0
67853,1827.0
67854,1736.0
67855,2065.0
67856,1839.0
67857,2901.0
67858,1801.0
67859,1621.0
67860,2483.0
67861,2239.0
67862,944.0
67863,2370.0
67864,955.0
67865,2375.0
67866,1602.0
67867,1647.0
67868,1804.0
67869,1797.0
67870,1958.0
67871,2151.0
67872,1837.0
67873,2067.0
67874,2403.0
67875,1587.0
67876,2388.0
67877,1421.0
67878,1620.0
67879,1840.0
67880,1352.0
67881,2305.0
67882,1137.0
67883,1809.0
67884,1900.0
67885,976.0
67886,2436.0
67887,1462.0
67888,194.0
67889,2194.0
67890,2153.0
67891,1929.0
67892,1453.0
67893,2479.0
67894,2045.0
67895,1621.0
67896,1535.0
67897,1493.0
67898,1051.0
67899,1785.0
67900,2098.0
67901,2075.0
67902,963.0
67903,1311.0
67904,1704.0
67905,1146.0
67906,2017.0
67907,1682.0
67908,1725.0
67909,1496.0
67910,1488.0
67911,1909.0
67912,1299.0
67913,1708.0
67914,2030.0
67915,846.0
67916,2474.0
67917,1649.0
67918,1814.0
67919,1786.0
67920,1052.0
67921,1833.0
67922,1137.0
67923,1210.0
67924,965.0
67925,1583.0
67926,911.0
67927,1867.0
67928,1389.0
67929,1602.0
67930,1583.0
67931,1391.0
67932,2137.0
67933,2084.0
67934,1780.0
67935,1478.0
67936,2305.0
67937,1273.0
67938,1989.0
67939,1652.0
67940,191.0
67941,926.0
67942,1816.0
67943,1822.0
67944,1594.0
67945,2211.0
67946,1672.0
67947,1144.0
67948,1708.0
67949,1499.0
67950,916.0
67951,1466.0
67952,1001.0
67953,1395.0
67954,1600.0
67955,928.0
67956,1106.0
67957,1319.0
67958,2192.0
67959,986.0
67960,1393.0
67961,996.0
67962,1481.0
67963,1831.0
67964,1842.0
67965,1402.0
67966,1597.0
67967,1699.0
67968,1485.0
67969,2065.0
67970,931.0
67971,1974.0
67972,1504.0
67973,2071.0
67974,2187.0
67975,1742.0
67976,1457.0
67977,937.0
67978,1176.0
67979,1782.0
67980,1432.0
67981,1485.0
67982,1623.0
67983,198.0
67984,1473.0
67985,2134.0
67986,973.0
67987,1707.0
67988,1895.0
67989,1613.0
67990,989.0
67991,2561.0
67992,1564.0
67993,1616.0
67994,203.0
67995,1672.0
67996,2456.0
67997,1783.0
67998,1737.0
67999,1880.0
68000,1573.0
68001,1806.0
68002,196.0
68003,1502.0
68004,1490.0
68005,1210.0
68006,1537.0
68007,1715.0
68008,1077.0
68009,2407.0
68010,1714.0
68011,1378.0
68012,1620.0
68013,1568.0
68014,1149.0
68015,1695.0
68016,2346.0
68017,2117.0
68018,1265.0
68019,1773.0
68020,1215.0
68021,1201.0
68022,1557.0
68023,1902.0
68024,2009.0
68025,200.0
68026,1688.0
68027,2053.0
68028,989.0
68029,2046.0
68030,1562.0
68031,1770.0
68032,1948.0
68033,1535.0
68034,1800.0
68035,1861.0
68036,1455.0
68037,1363.0
68038,2845.0
68039,1066.0
68040,1438.0
68041,1874.0
68042,3380.0
68043,2239.0
68044,1091.0
68045,1697.0
68046,1843.0
68047,2462.0
68048,978.0
68049,1749.0
68050,2108.0
68051,1078.0
68052,1885.0
68053,2221.0
68054,2034.0
68055,1304.0
68056,194.0
68057,194.0
68058,2118.0
68059,1334.0
68060,1472.0
68061,1811.0
68062,1690.0
68063,2054.0
68064,1527.0
68065,1324.0
68066,1654.0
68067,1644.0
68068,1142.0
68069,1572.0
68070,1803.0
68071,913.0
68072,1870.0
68073,956.0
68074,1706.0
68075,2132.0
68076,1487.0
68077,1815.0
68078,1978.0
68079,1881.0
68080,1673.0
68081,1646.0
68082,1745.0
68083,1235.0
68084,2016.0
68085,1538.0
68086,1871.0
68087,1681.0
68088,1599.0
68089,1550.0
68090,1191.0
68091,2066.0
68092,1477.0
68093,1276.0
68094,1447.0
68095,2066.0
68096,1727.0
68097,1379.0
68098,1748.0
68099,1705.0
68100,1878.0
68101,1665.0
68102,1554.0
68103,1185.0
68104,1525.0
68105,1176.0
68106,1334.0
68107,195.0
68108,2423.0
68109,1373.0
68110,1917.0
68111,1839.0
68112,1481.0
68113,1622.0
68114,1804.0
68115,1785.0
68116,2474.0
68117,1792.0
68118,1209.0
68119,1961.0
68120,1896.0
68121,1615.0
68122,1894.0
68123,2090.0
68124,921.0
68125,2107.0
68126,2444.0
68127,1718.0
68128,1634.0
68129,1667.0
68130,1293.0
68131,1538.0
68132,1764.0
68133,932.0
68134,1091.0
68135,1411.0
68136,1392.0
68137,2182.0
68138,1810.0
68139,1687.0
68140,195.0
68141,1719.0
68142,919.0
68143,1590.0
68144,2496.0
68145,1968.0
68146,2567.0
68147,2126.0
68148,2846.0
68149,2134.0
68150,1317.0
68151,2079.0
68152,1726.0
68153,1623.0
68154,1093.0
68155,1465.0
68156,1902.0
68157,2309.0
68158,1896.0
68159,1083.0
68160,1408.0
68161,995.0
68162,975.0
68163,1819.0
68164,1992.0
68165,2199.0
68166,1562.0
68167,1820.0
68168,2199.0
68169,1376.0
68170,1394.0
68171,1987.0
68172,1507.0
68173,1912.0
68174,2220.0
68175,2088.0
68176,1451.0
68177,2899.0
68178,1589.0
68179,1480.0
68180,1173.0
68181,1110.0
68182,879.0
68183,2187.0
68184,1282.0
68185,1916.0
68186,1448.0
68187,2111.0
68188,1733.0
68189,1202.0
68190,214.0
68191,1636.0
68192,2236.0
68193,1187.0
68194,1794.0
68195,1978.0
68196,1721.0
68197,1829.0
68198,1358.0
68199,1705.0
68200,1517.0
68201,2194.0
68202,1502.0
68203,1923.0
68204,1024.0
68205,1179.0
68206,1514.0
68207,913.0
68208,2227.0
68209,1871.0
68210,2307.0
68211,1968.0
68212,1260.0
68213,1876.0
68214,1414.0
68215,2490.0
68216,2048.0
68217,1586.0
68218,1878.0
68219,1577.0
68220,1463.0
68221,1895.0
68222,1203.0
68223,2062.0
68224,1757.0
68225,1508.0
68226,995.0
68227,1636.0
68228,1948.0
68229,1134.0
68230,1892.0
68231,3101.0
68232,2207.0
68233,197.0
68234,1516.0
68235,1930.0
68236,2324.0
68237,2729.0
68238,1443.0
68239,2339.0
68240,1288.0
68241,1866.0
68242,1267.0
68243,990.0
68244,2532.0
68245,1417.0
68246,1458.0
68247,1344.0
68248,953.0
68249,2074.0
68250,1734.0
68251,1857.0
68252,1621.0
68253,2118.0
68254,2113.0
68255,1794.0
68256,1937.0
68257,1556.0
68258,1574.0
68259,1229.0
68260,2279.0
68261,1666.0
68262,2138.0
68263,1481.0
68264,1774.0
68265,1434.0
68266,1685.0
68267,1965.0
68268,1569.0
68269,1988.0
68270,1875.0
68271,2036.0
68272,1892.0
68273,1579.0
68274,1998.0
68275,1719.0
68276,1479.0
68277,2540.0
68278,911.0
68279,1745.0
68280,1471.0
68281,1743.0
68282,938.0
68283,1586.0
68284,2064.0
68285,2107.0
68286,1600.0
68287,2070.0
68288,1446.0
68289,1729.0
68290,1137.0
68291,1321.0
68292,2060.0
68293,1401.0
68294,1858.0
68295,1375.0
68296,2277.0
68297,1635.0
68298,1921.0
68299,1990.0
68300,1361.0
68301,925.0
68302,1420.0
68303,2254.0
68304,1709.0
68305,1171.0
68306,1837.0
68307,2051.0
68308,1625.0
68309,2132.0
68310,937.0
68311,1860.0
68312,1403.0
68313,1662.0
68314,2484.0
68315,1457.0
68316,932.0
68317,1667.0
68318,1465.0
68319,1355.0
68320,926.0
68321,1314.0
68322,2298.0
68323,1508.0
68324,1684.0
68325,1852.0
68326,1225.0
68327,1346.0
68328,1867.0
68329,1778.0
68330,1719.0
68331,676.0
68332,1990.0
68333,1513.0
68334,1862.0
68335,1612.0
68336,1397.0
68337,1439.0
68338,1793.0
68339,1718.0
68340,1789.0
68341,2081.0
68342,1947.0
68343,1610.0
68344,1583.0
68345,1464.0
68346,2127.0
68347,739.0
68348,1789.0
68349,1947.0
68350,1498.0
68351,1412.0
68352,1899.0
68353,1873.0
68354,1709.0
68355,1410.0
68356,1627.0
68357,1302.0
68358,1879.0
68359,2077.0
68360,1373.0
68361,926.0
68362,1480.0
68363,1387.0
68364,2560.0
68365,1421.0
68366,1352.0
68367,944.0
68368,1741.0
68369,1752.0
68370,1133.0
68371,1926.0
68372,197.0
68373,1573.0
68374,1425.0
68375,1151.0
68376,2680.0
68377,1901.0
68378,1539.0
68379,1604.0
68380,1928.0
68381,1798.0
68382,1777.0
68383,1777.0
68384,912.0
68385,2505.0
68386,1434.0
68387,1674.0
68388,1986.0
68389,1836.0
68390,1932.0
68391,1603.0
68392,1868.0
68393,1237.0
68394,2647.0
68395,1246.0
68396,1566.0
68397,1495.0
68398,194.0
68399,1748.0
68400,1259.0
68401,1190.0
68402,1533.0
68403,1925.0
68404,1842.0
68405,2011.0
68406,1817.0
68407,1605.0
68408,2243.0
68409,965.0
68410,1125.0
68411,1944.0
68412,1408.0
68413,1809.0
68414,1738.0
68415,1148.0
68416,1596.0
68417,1128.0
68418,1584.0
68419,1997.0
68420,1299.0
68421,1314.0
68422,915.0
68423,1746.0
68424,927.0
68425,1771.0
68426,1974.0
68427,1308.0
68428,1530.0
68429,1342.0
68430,2041.0
68431,1472.0
68432,873.0
68433,1307.0
68434,1134.0
68435,1421.0
68436,1903.0
68437,2044.0
68438,1226.0
68439,1739.0
68440,1070.0
68441,2186.0
68442,2258.0
68443,1483.0
68444,1527.0
68445,1648.0
68446,2244.0
68447,1135.0
68448,1599.0
68449,1769.0
68450,1670.0
68451,1960.0
68452,1759.0
68453,1278.0
68454,1332.0
68455,1235.0
68456,1101.0
68457,1112.0
68458,1315.0
68459,1894.0
68460,1122.0
68461,1317.0
68462,1348.0
68463,2319.0
68464,1591.0
68465,912.0
68466,1851.0
68467,1821.0
68468,1791.0
68469,926.0
68470,1976.0
68471,2289.0
68472,1346.0
68473,1181.0
68474,1173.0
68475,1517.0
68476,1953.0
68477,1530.0
68478,1447.0
68479,2141.0
68480,954.0
68481,1720.0
68482,1686.0
68483,1773.0
68484,1347.0
68485,2586.0
68486,2357.0
68487,1790.0
68488,1779.0
68489,1988.0
68490,1113.0
68491,1863.0
68492,1890.0
68493,1716.0
68494,1652.0
68495,2107.0
68496,1641.0
68497,1900.0
68498,2914.0
68499,1516.0
68500,1220.0
68501,202.0
68502,1893.0
68503,1653.0
68504,2402.0
68505,1642.0
68506,1300.0
68507,2798.0
68508,949.0
68509,2831.0
68510,1660.0
68511,195.0
68512,1291.0
68513,1775.0
68514,924.0
68515,1687.0
68516,1864.0
68517,1461.0
68518,1861.0
68519,1372.0
68520,1246.0
68521,1815.0
68522,1813.0
68523,928.0
68524,1851.0
68525,1556.0
68526,1118.0
68527,919.0
68528,1491.0
68529,2097.0
68530,1976.0
68531,1758.0
68532,1680.0
68533,1717.0
68534,1619.0
68535,1591.0
68536,1463.0
68537,1473.0
68538,1211.0
68539,1333.0
68540,1955.0
68541,1732.0
68542,2378.0
68543,1806.0
68544,1886.0
68545,2202.0
68546,1902.0
68547,2029.0
68548,2018.0
68549,1148.0
68550,2285.0
68551,1476.0
68552,928.0
68553,1559.0
68554,1400.0
68555,1433.0
68556,929.0
68557,1562.0
68558,1655.0
68559,1673.0
68560,1486.0
68561,1427.0
68562,1499.0
68563,1771.0
68564,1228.0
68565,997.0
68566,1373.0
68567,1927.0
68568,1445.0
68569,1337.0
68570,2050.0
68571,1207.0
68572,1190.0
68573,1424.0
68574,1516.0
68575,1256.0
68576,1715.0
68577,2000.0
68578,2137.0
68579,667.0
68580,1496.0
68581,2162.0
68582,1452.0
68583,1107.0
68584,923.0
68585,1449.0
68586,1202.0
68587,1405.0
68588,1260.0
68589,1043.0
68590,199.0
68591,1561.0
68592,1912.0
68593,1675.0
68594,1280.0
68595,1622.0
68596,1614.0
68597,1512.0
68598,1789.0
68599,2230.0
68600,963.0
68601,1739.0
68602,2160.0
68603,2173.0
68604,1329.0
68605,1446.0
68606,2469.0
68607,1868.0
68608,1853.0
68609,1270.0
68610,1746.0
68611,2673.0
68612,198.0
68613,1614.0
68614,941.0
68615,1637.0
68616,1180.0
68617,2259.0
68618,2271.0
68619,2132.0
68620,2055.0
68621,1636.0
68622,2556.0
68623,1212.0
68624,2065.0
68625,1645.0
68626,1447.0
68627,2592.0
68628,1558.0
68629,2095.0
68630,1489.0
68631,1814.0
68632,1760.0
68633,1062.0
68634,1836.0
68635,1685.0
68636,2018.0
68637,1520.0
68638,2376.0
68639,1785.0
68640,2036.0
68641,1495.0
68642,1487.0
68643,1798.0
68644,1332.0
68645,1569.0
68646,2107.0
68647,1436.0
68648,1215.0
68649,2133.0
68650,1688.0
68651,1522.0
68652,1517.0
68653,2335.0
68654,1659.0
68655,1901.0
68656,2082.0
68657,1780.0
68658,1630.0
68659,919.0
68660,2414.0
68661,2599.0
68662,1556.0
68663,1460.0
68664,1658.0
68665,2249.0
68666,1500.0
68667,1868.0
68668,2282.0
68669,1597.0
68670,2044.0
68671,1810.0
68672,1214.0
68673,1389.0
68674,1575.0
68675,1542.0
68676,206.0
68677,1566.0
68678,1806.0
68679,1561.0
68680,1883.0
68681,2059.0
68682,1467.0
68683,1960.0
68684,1509.0
68685,2170.0
68686,1550.0
68687,2090.0
68688,1257.0
68689,1684.0
68690,1594.0
68691,1643.0
68692,1208.0
68693,1755.0
68694,1490.0
68695,2447.0
68696,1199.0
68697,1722.0
68698,1230.0
68699,1928.0
68700,196.0
68701,1624.0
68702,2073.0
68703,1745.0
68704,1959.0
68705,1928.0
68706,1720.0
68707,944.0
68708,1588.0
68709,2007.0
68710,1823.0
68711,1728.0
68712,1307.0
68713,1268.0
68714,2221.0
68715,2587.0
68716,1542.0
68717,1927.0
68718,1209.0
68719,919.0
68720,2170.0
68721,2418.0
68722,2073.0
68723,1986.0
68724,1295.0
68725,2339.0
68726,2204.0
68727,1332.0
68728,1172.0
68729,1508.0
68730,1379.0
68731,1132.0
68732,2059.0
68733,1448.0
68734,1356.0
68735,1723.0
68736,2222.0
68737,1574.0
68738,1742.0
68739,1669.0
68740,2027.0
68741,2481.0
68742,1347.0
68743,1569.0
68744,3095.0
68745,1725.0
68746,1875.0
68747,2047.0
68748,1429.0
68749,1677.0
68750,1365.0
68751,2061.0
68752,1731.0
68753,198.0
68754,2209.0
68755,2661.0
68756,2390.0
68757,1872.0
68758,1671.0
68759,1584.0
68760,1510.0
68761,1373.0
68762,2227.0
68763,2077.0
68764,1781.0
68765,2123.0
68766,1590.0
68767,1385.0
68768,2532.0
68769,1676.0
68770,2468.0
68771,2082.0
68772,1111.0
68773,1516.0
68774,1622.0
68775,1763.0
68776,1567.0
68777,2500.0
68778,1648.0
68779,2015.0
68780,1854.0
68781,1880.0
68782,1375.0
68783,1853.0
68784,930.0
68785,2008.0
68786,1598.0
68787,1687.0
68788,1296.0
68789,2748.0
68790,2052.0
68791,1478.0
68792,1967.0
68793,1953.0
68794,1776.0
68795,1399.0
68796,1388.0
68797,1379.0
68798,2319.0
68799,1812.0
68800,2162.0
68801,952.0
68802,1356.0
68803,1450.0
68804,2388.0
68805,1701.0
68806,1777.0
68807,1478.0
68808,1772.0
68809,1478.0
68810,1508.0
68811,1404.0
68812,937.0
68813,1709.0
68814,1797.0
68815,1343.0
68816,2080.0
68817,1293.0
68818,2039.0
68819,2100.0
68820,2687.0
68821,1768.0
68822,1506.0
68823,1261.0
68824,1569.0
68825,1679.0
68826,1327.0
68827,1653.0
68828,953.0
68829,1883.0
68830,1323.0
68831,1486.0
68832,1458.0
68833,1597.0
68834,938.0
68835,1247.0
68836,1228.0
68837,1890.0
68838,1221.0
68839,1535.0
68840,1321.0
68841,1717.0
68842,662.0
68843,1714.0
68844,1472.0
68845,2096.0
68846,1507.0
68847,1878.0
68848,1669.0
68849,1816.0
68850,1403.0
68851,1326.0
68852,2476.0
68853,912.0
68854,1895.0
68855,1245.0
68856,1758.0
68857,1317.0
68858,1498.0
68859,952.0
68860,1308.0
68861,1523.0
68862,2257.0
68863,919.0
68864,968.0
68865,1927.0
68866,1567.0
68867,2197.0
68868,1356.0
68869,2295.0
68870,1792.0
68871,1885.0
68872,1849.0
68873,1642.0
68874,1489.0
68875,1732.0
68876,1507.0
68877,947.0
68878,1932.0
68879,2367.0
68880,2392.0
68881,2500.0
68882,1299.0
68883,1836.0
68884,948.0
68885,1501.0
68886,1361.0
68887,1144.0
68888,1467.0
68889,1967.0
68890,1030.0
68891,1583.0
68892,1724.0
68893,1778.0
68894,1794.0
68895,1638.0
68896,1294.0
68897,1818.0
68898,1686.0
68899,1801.0
68900,1052.0
68901,1276.0
68902,1646.0
68903,1718.0
68904,228.0
68905,1486.0
68906,1427.0
68907,1062.0
68908,1627.0
68909,1816.0
68910,1165.0
68911,1157.0
68912,953.0
68913,1866.0
68914,1554.0
68915,1504.0
68916,1309.0
68917,1716.0
68918,1226.0
68919,1384.0
68920,1912.0
68921,2112.0
68922,1227.0
68923,1382.0
68924,1957.0
68925,1328.0
68926,1155.0
68927,1454.0
68928,2076.0
68929,1306.0
68930,1211.0
68931,2450.0
68932,1874.0
68933,1667.0
68934,1739.0
68935,1484.0
68936,1580.0
68937,2217.0
68938,1975.0
68939,1246.0
68940,1752.0
68941,1682.0
68942,1776.0
68943,1745.0
68944,1877.0
68945,2790.0
68946,1438.0
68947,1543.0
68948,1472.0
68949,1778.0
68950,1622.0
68951,2478.0
68952,2479.0
68953,1500.0
68954,1694.0
68955,195.0
68956,2326.0
68957,1898.0
68958,1393.0
68959,1678.0
68960,1551.0
68961,2112.0
68962,1309.0
68963,927.0
68964,1420.0
68965,1328.0
68966,1577.0
68967,1436.0
68968,1882.0
68969,1587.0
68970,1377.0
68971,2926.0
68972,1306.0
68973,1413.0
68974,1668.0
68975,1269.0
68976,1588.0
68977,1843.0
68978,2291.0
68979,1867.0
68980,958.0
68981,654.0
68982,978.0
68983,1145.0
68984,1584.0
68985,1703.0
68986,2642.0
68987,1472.0
68988,2055.0
68989,2204.0
68990,1684.0
68991,2345.0
68992,1728.0
68993,1949.0
68994,1730.0
68995,1717.0
68996,1647.0
68997,2420.0
68998,1891.0
68999,2145.0
69000,1381.0
69001,1769.0
69002,1323.0
69003,1246.0
69004,1632.0
69005,1932.0
69006,1922.0
69007,1120.0
69008,1920.0
69009,1645.0
69010,1284.0
69011,1469.0
69012,1805.0
69013,1299.0
69014,1098.0
69015,1590.0
69016,1476.0
69017,2022.0
69018,1778.0
69019,1069.0
69020,1386.0
69021,2037.0
69022,1689.0
69023,1503.0
69024,1525.0
69025,1688.0
69026,970.0
69027,1171.0
69028,1549.0
69029,923.0
69030,1364.0
69031,1509.0
69032,1138.0
69033,1468.0
69034,1393.0
69035,1243.0
69036,1244.0
69037,922.0
69038,1190.0
69039,1577.0
69040,1422.0
69041,1088.0
69042,2254.0
69043,1523.0
69044,2308.0
69045,1398.0
69046,965.0
69047,1595.0
69048,1832.0
69049,1935.0
69050,1476.0
69051,936.0
69052,2498.0
69053,1178.0
69054,1723.0
69055,1718.0
69056,1774.0
69057,1790.0
69058,1445.0
69059,1604.0
69060,1720.0
69061,1251.0
69062,916.0
69063,1854.0
69064,1768.0
69065,1608.0
69066,1382.0
69067,1460.0
69068,1348.0
69069,1577.0
69070,942.0
69071,1959.0
69072,1859.0
69073,1949.0
69074,1597.0
69075,1677.0
69076,1464.0
69077,2222.0
69078,1916.0
69079,2757.0
69080,934.0
69081,1752.0
69082,947.0
69083,1464.0
69084,1446.0
69085,1606.0
69086,1096.0
69087,1692.0
69088,1892.0
69089,1628.0
69090,1173.0
69091,1962.0
69092,1403.0
69093,1558.0
69094,938.0
69095,2051.0
69096,1457.0
69097,959.0
69098,1649.0
69099,1298.0
69100,200.0
69101,1545.0
69102,1262.0
69103,1977.0
69104,1630.0
69105,1900.0
69106,1527.0
69107,1598.0
69108,1967.0
69109,1303.0
69110,2388.0
69111,1352.0
69112,1661.0
69113,1803.0
69114,1172.0
69115,1749.0
69116,1780.0
69117,1674.0
69118,1258.0
69119,1759.0
69120,1669.0
69121,1473.0
69122,1544.0
69123,1344.0
69124,1714.0
69125,2452.0
69126,1233.0
69127,1946.0
69128,1595.0
69129,1849.0
69130,1648.0
69131,1756.0
69132,1436.0
69133,1546.0
69134,1299.0
69135,2257.0
69136,1416.0
69137,2532.0
69138,1994.0
69139,1692.0
69140,1756.0
69141,1055.0
69142,2105.0
69143,1820.0
69144,1757.0
69145,2033.0
69146,1462.0
69147,1226.0
69148,1020.0
69149,1242.0
69150,1787.0
69151,2265.0
69152,1749.0
69153,1853.0
69154,2918.0
69155,1345.0
69156,1822.0
69157,1527.0
69158,1337.0
69159,911.0
69160,1121.0
69161,2103.0
69162,1781.0
69163,1897.0
69164,1957.0
69165,1284.0
69166,1186.0
69167,1918.0
69168,2100.0
69169,1210.0
69170,2771.0
69171,1929.0
69172,1978.0
69173,1925.0
69174,1678.0
69175,1510.0
69176,1778.0
69177,1939.0
69178,1318.0
69179,2142.0
69180,1863.0
69181,1689.0
69182,991.0
69183,1361.0
69184,1628.0
69185,1600.0
69186,1312.0
69187,1456.0
69188,1941.0
69189,1369.0
69190,1361.0
69191,1325.0
69192,924.0
69193,1874.0
69194,1296.0
69195,2143.0
69196,1423.0
69197,1947.0
69198,1978.0
69199,2047.0
69200,2007.0
69201,968.0
69202,1891.0
69203,1959.0
69204,194.0
69205,947.0
69206,1752.0
69207,1198.0
69208,2938.0
69209,1217.0
69210,1615.0
69211,2297.0
69212,1751.0
69213,951.0
69214,1928.0
69215,1044.0
69216,2138.0
69217,1301.0
69218,1633.0
69219,2306.0
69220,2341.0
69221,1019.0
69222,1583.0
69223,1020.0
69224,1598.0
69225,1524.0
69226,1359.0
69227,2014.0
69228,2432.0
69229,2063.0
69230,2070.0
69231,200.0
69232,1885.0
69233,1022.0
69234,1335.0
69235,968.0
69236,913.0
69237,193.0
69238,1179.0
69239,1412.0
69240,1567.0
69241,1723.0
69242,1232.0
69243,2374.0
69244,1255.0
69245,1653.0
69246,1361.0
69247,1999.0
69248,2615.0
69249,1134.0
69250,2103.0
69251,982.0
69252,1817.0
69253,1056.0
69254,1676.0
69255,200.0
69256,2283.0
69257,1308.0
69258,1150.0
69259,915.0
69260,1951.0
69261,2631.0
69262,1599.0
69263,1707.0
69264,1319.0
69265,1829.0
69266,1710.0
69267,2338.0
69268,2042.0
69269,2109.0
69270,1812.0
69271,812.0
69272,197.0
69273,759.0
69274,933.0
69275,1716.0
69276,1622.0
69277,1397.0
69278,2045.0
69279,1611.0
69280,1481.0
69281,1636.0
69282,2298.0
69283,914.0
69284,1281.0
69285,842.0
69286,2085.0
69287,2215.0
69288,1222.0
69289,942.0
69290,2203.0
69291,1620.0
69292,1935.0
69293,1800.0
69294,937.0
69295,194.0
69296,2559.0
69297,1451.0
69298,1899.0
69299,1485.0
69300,1530.0
69301,1509.0
69302,2018.0
69303,1670.0
69304,1971.0
69305,1386.0
69306,1893.0
69307,1749.0
69308,1357.0
69309,1216.0
69310,2249.0
69311,2551.0
69312,2232.0
69313,1632.0
69314,1387.0
69315,2061.0
69316,2036.0
69317,1918.0
69318,1651.0
69319,2050.0
69320,2501.0
69321,2499.0
69322,2096.0
69323,1217.0
69324,2159.0
69325,1234.0
69326,1166.0
69327,1840.0
69328,2039.0
69329,1823.0
69330,1594.0
69331,2211.0
69332,2565.0
69333,1575.0
69334,1719.0
69335,1249.0
69336,1404.0
69337,2142.0
